ds,yhat,yhat_lower,yhat_upper
2011-05-27,14845.449972939687,13357.78136818405,16292.194917960167
2011-05-28,13756.622899826993,12321.959701214671,15345.150264497986
2011-05-29,13435.8789713524,11851.696491758179,15078.617195799634
2011-05-30,15164.76646925569,13633.908849459898,16716.53651045734
2011-05-31,15523.430629713872,14032.245504200984,16970.2247183989
2011-06-01,15586.12458552401,14115.976684411735,17130.623933543826
2011-06-02,15721.23283489208,14154.776368690726,17244.24352778627
2011-06-03,15582.670518355431,14220.898119855123,16971.89532066811
2011-06-04,14516.54936192462,12962.194818453296,16073.035105176052
2011-06-05,14208.484057879472,12599.847942121258,15659.898759276766
2011-06-06,15939.487994978712,14459.853795926316,17650.0410207796
2011-06-07,16289.432970250718,14862.43289907302,17814.354065606218
2011-06-08,16332.571631241539,14681.60772124577,17808.368352385187
2011-06-09,16437.564975364025,14942.12065036818,18073.145306725055
2011-06-10,16258.878018433305,14684.115698888989,17641.053409735996
2011-06-11,15143.434537479154,13642.314168964778,16772.57260384049
2011-06-12,14777.90492206038,13204.110502599944,16279.76864457938
2011-06-13,16444.57651773391,14944.434578668714,17988.07577964204
2011-06-14,16724.781761866863,15208.864027155225,18274.523269638295
2011-06-15,16694.383706223365,15174.104820251086,18174.90448898722
2011-06-16,16723.762252505094,15153.158905425045,18191.109707711646
2011-06-17,16469.16533821314,15114.059978940559,18061.05666833402
2011-06-18,15279.317197179325,13713.876882397995,16786.26988961837
2011-06-19,14842.659007747276,13247.030537718147,16439.80779913042
2011-06-20,16443.172614236155,14947.920753966999,17979.52247806581
2011-06-21,16663.763910110454,15138.971775823273,18163.769207127676
2011-06-22,16581.706715306293,15165.66787950403,18080.987952451713
2011-06-23,16568.59162646656,15054.266950417661,18076.405669859887
2011-06-24,16281.645111949421,14801.042792943728,17797.71949213884
2011-06-25,15070.311863054458,13615.972156167834,16521.79821049388
2011-06-26,14623.47642908199,13048.361591727667,16120.84379824377
2011-06-27,16225.275343870178,14741.40980141485,17725.24503662397
2011-06-28,16458.47664698993,14993.81372141992,18018.116850655264
2011-06-29,16399.927730940053,14897.686550584222,17886.359613656314
2011-06-30,16420.51587349957,14833.677642664394,17975.658588725786
2011-07-01,16176.506392856158,14561.957672836566,17655.855915633983
2011-07-02,15016.150897827873,13537.373831833807,16584.31957106269
2011-07-03,14626.94093246501,13071.018068921765,16110.15818651568
2011-07-04,16291.457326297692,14690.103754207777,17689.24355351121
2011-07-05,16590.791114528703,15150.806029733383,18087.902823509437
2011-07-06,16600.035808203324,14993.812107481535,18134.548906034193
2011-07-07,16688.29414239388,15026.680988448861,18176.69723309053
2011-07-08,16510.062964398272,15061.743796274664,18005.314257829243
2011-07-09,15411.887450188275,13851.905348131737,16936.866336744904
2011-07-10,15079.658692357161,13556.232639658368,16682.20977237116
2011-07-11,16794.503778064478,15249.131320641462,18282.577690642032
2011-07-12,17136.243125448178,15466.134488953889,18748.916265070893
2011-07-13,17178.913889866035,15701.423967747112,18699.842138424865
2011-07-14,17290.801753664065,15771.965692684777,18831.26876718162
2011-07-15,17125.844123205057,15549.018269723394,18689.596664950626
2011-07-16,16030.295476702977,14459.578620022397,17644.18311287478
2011-07-17,15690.028666086551,14258.753295194265,17203.203830130115
2011-07-18,17386.42126176276,15829.367200933792,18902.35684050385
2011-07-19,17699.801888747526,16160.76743237766,19137.9162644839
2011-07-20,17704.95574880649,16236.84049974355,19207.247477718807
2011-07-21,17771.13221617093,16344.680434982116,19348.301968662494
2011-07-22,17553.41827751417,16075.425536885632,19045.496005857396
2011-07-23,16399.369456892993,14856.324104725498,17892.88794050767
2011-07-24,15996.273049502739,14407.024889200291,17479.206342222013
2011-07-25,17626.993866926852,16035.99652202641,19251.477666126208
2011-07-26,17873.378616640726,16569.37772694937,19427.394569235752
2011-07-27,17811.719310976296,16301.34280397806,19224.248228834625
2011-07-28,17812.71978512989,16215.33975112206,19302.747546347528
2011-07-29,17532.830244245335,15919.034339920196,19174.072629545728
2011-07-30,16320.842554019548,14837.786487943398,17872.37195350925
2011-07-31,15865.122066779499,14401.3872424037,17422.6879796467
2011-08-01,17449.427020786185,15969.62928286582,18935.793285637035
2011-08-02,17656.292315170223,16126.07736435533,19095.96480052602
2011-08-03,17562.47856120483,16031.045380772162,19153.858232450606
2011-08-04,17538.930808284316,16112.036679858973,19108.559346051825
2011-08-05,17242.111989110068,15848.574633204104,18801.34221365062
2011-08-06,16020.603727171247,14506.918206566896,17562.008227160375
2011-08-07,15562.350035196858,14161.205282299772,17072.898586783525
2011-08-08,17150.494497184103,15604.239572773837,18716.07445349314
2011-08-09,17366.78712399687,15822.205985297334,18794.700445475984
2011-08-10,17287.061023618982,15828.81836638054,18847.57354127215
2011-08-11,17281.222401437368,15805.645341366931,18707.329290542526
2011-08-12,17004.617956056314,15566.828457660222,18474.28107342192
2011-08-13,15804.671268727427,14332.863076382364,17267.194846100196
2011-08-14,15368.162635794368,13832.235468710034,16920.94728187965
2011-08-15,16977.10185544534,15564.810277176257,18442.558745806313
2011-08-16,17212.16910781512,15662.208593661962,18791.210721061772
2011-08-17,17148.223079681506,15569.6397875131,18697.673973972865
2011-08-18,17154.318949504475,15689.094357686801,18632.245932907266
2011-08-19,16885.099514579386,15344.996049295418,18449.725014891537
2011-08-20,15687.450412991175,14247.945504559397,17202.466114179668
2011-08-21,15247.793400447421,13798.108210139408,16672.574150187153
2011-08-22,16847.96687304209,15398.864745901677,18330.231885946265
2011-08-23,17068.668631783785,15606.27583813608,18709.527384444344
2011-08-24,16984.96007614764,15532.150117253153,18635.562965899495
2011-08-25,16966.274654805013,15410.124054040236,18452.258007072734
2011-08-26,16667.794235656984,15157.937605423976,18203.439478905773
2011-08-27,15437.084882799674,13969.798410663627,16977.903034155745
2011-08-28,14961.366672050588,13440.044345666549,16634.50741570757
2011-08-29,16523.367522452354,14920.51015429793,18132.138744008447
2011-08-30,16704.73691524747,15100.468214366709,18218.990810456817
2011-08-31,16581.519624918048,15069.902866037388,18046.63051797345
2011-09-01,16524.133260012033,14963.0637193947,17948.622111837172
2011-09-02,16188.714247298843,14677.221335181757,17730.237952584685
2011-09-03,14923.724690271583,13480.92242680348,16608.991526033413
2011-09-04,14417.195619983326,12964.578408355495,15951.415399102565
2011-09-05,15952.55741796834,14533.711547973808,17482.535028176517
2011-09-06,16112.033976794644,14650.805907881935,17582.19139595969
2011-09-07,15972.101288128262,14450.482653761028,17462.131686362078
2011-09-08,15903.454675717754,14390.21060194293,17374.242318451266
2011-09-09,15562.349569231601,14156.022023584745,17109.04231763014
2011-09-10,14297.208347996419,12886.143522349856,15916.636684089408
2011-09-11,13795.868704438053,12167.420543381413,15403.366694300088
2011-09-12,15341.424076001622,13868.065687857586,16929.9720955582
2011-09-13,15515.632325800436,13938.233916561914,16964.521215780318
2011-09-14,15394.392835444476,13927.20683299354,16893.918689471982
2011-09-15,15347.735577361665,13757.817951126222,16918.893203706713
2011-09-16,15031.186310418585,13517.988554222675,16524.956577226723
2011-09-17,13792.399597896401,12282.232958427447,15311.116235960648
2011-09-18,13318.434216883987,11937.10347127934,14841.126929972552
2011-09-19,14891.620604515565,13367.655672544408,16444.116425121378
2011-09-20,15092.9956244473,13500.532364200719,16547.49765488591
2011-09-21,14997.803955194919,13389.413950854112,16479.899063048277
2011-09-22,14975.508868565788,13537.153437383395,16491.600605954634
2011-09-23,14681.175830842521,13217.490305809464,16203.731890976
2011-09-24,13462.120025467244,11943.325743506413,14871.715182848533
2011-09-25,13005.19189572961,11521.122586271109,14495.08979515471
2011-09-26,14592.650027173047,13162.501089203904,16060.936998157487
2011-09-27,14805.596482599558,13352.659556834757,16384.626209881662
2011-09-28,14719.473881210515,13260.113344367965,16170.946599678724
2011-09-29,14704.067141613694,13241.51654493757,16227.87920257748
2011-09-30,14414.873628318303,13064.290826270784,15976.368997840767
2011-10-01,13199.733254581388,11705.973163813187,14704.18514956793
2011-10-02,12746.093226117178,11249.500605905117,14329.815855213328
2011-10-03,14336.857445016458,12886.399081905698,15891.019720727993
2011-10-04,14553.796477566662,13162.890740354516,16058.787801080873
2011-10-05,14473.01823467124,12957.28000752716,16007.710834752967
2011-10-06,14464.943179663407,13017.701205075862,15941.81674209893
2011-10-07,14185.648709030851,12743.377816275244,15647.113534595723
2011-10-08,12983.475144751399,11562.211452086261,14378.980542149351
2011-10-09,12546.268860896227,11190.299915636318,14063.316608529321
2011-10-10,14157.213326531075,12511.829420593776,15717.806389788684
2011-10-11,14398.224630915354,12940.95568268356,15876.910067277984
2011-10-12,14345.412179391917,12746.283746564513,15915.186377874457
2011-10-13,14369.048773701796,12803.060833325557,15874.52464443569
2011-10-14,14124.914966267172,12662.8752171137,15638.68849251016
2011-10-15,12960.910207166657,11449.48011270984,14414.090296517277
2011-10-16,12564.306218267899,10966.526138749923,14059.605251835583
2011-10-17,14217.593121453394,12777.76259687477,15741.689877157718
2011-10-18,14501.894471112155,12981.082311132703,16044.497919977157
2011-10-19,14492.451314594196,12895.916566976972,16019.152574430736
2011-10-20,14558.618796791026,13015.59736863754,16047.74379767873
2011-10-21,14355.239388705048,12834.421642015888,15893.467626917845
2011-10-22,13229.284361236922,11751.67420732142,14726.480093633902
2011-10-23,12867.137980576495,11383.397767262832,14320.586749460525
2011-10-24,14550.47396304592,12977.85923885078,16141.635443141098
2011-10-25,14859.699349929982,13468.984844433046,16433.87289088115
2011-10-26,14869.464967226268,13175.00544781514,16313.180161188253
2011-10-27,14948.685088646604,13372.041449783217,16395.563349291962
2011-10-28,14751.929573963218,13169.937416890938,16237.393483566992
2011-10-29,13626.079412485235,12094.604811879895,15040.306016519266
2011-10-30,13257.619596181074,11684.594545629945,14690.895378425656
2011-10-31,14928.518466897089,13423.232509982046,16433.683268791316
2011-11-01,15219.66847802883,13722.106192311563,16722.813238314386
2011-11-02,15206.387497584808,13703.992146076536,16701.19631535753
2011-11-03,15258.423419288267,13736.686012030099,16773.320786254342
2011-11-04,15031.32568650129,13476.286745446941,16491.957555607474
2011-11-05,13873.075168463458,12416.722652394345,15449.399210063286
2011-11-06,13471.346987107592,11873.764306859424,15056.549002400798
2011-11-07,15109.356258750853,13481.67298913797,16492.010170820115
2011-11-08,15369.26263429263,13711.131426540647,16946.405246700866
2011-11-09,15327.633804714365,13692.064764559014,16749.60834966472
2011-11-10,15355.41184537253,13891.854751661866,16903.024241432977
2011-11-11,15109.247145026879,13590.737525313609,16615.773944802066
2011-11-12,13938.0925011242,12497.405234043294,15434.673705125984
2011-11-13,13530.433088152353,12054.33589204618,15129.154652133338
2011-11-14,15170.10330495454,13739.91963012734,16579.536384001898
2011-11-15,15439.667327058874,13942.920413124994,16964.399462753747
2011-11-16,15415.864344930393,13861.992123847482,17036.969683597505
2011-11-17,15469.563020980491,13906.513723222928,17077.033556227012
2011-11-18,15257.090394534554,13902.478577588621,16762.03529186228
2011-11-19,14126.828106285226,12558.430315628177,15513.47961829546
2011-11-20,13766.45173476924,12362.415854675193,15290.429688898388
2011-11-21,15458.764126422246,13838.792350196893,16989.75730813151
2011-11-22,15785.09921196722,14253.239646000078,17265.530318776535
2011-11-23,15820.796754125347,14307.158393670992,17368.817700838383
2011-11-24,15935.191834072639,14543.333888648374,17439.769406163246
2011-11-25,15782.983409296048,14280.673649701655,17400.005644092314
2011-11-26,14710.87377036101,13208.597428801735,16300.034661133435
2011-11-27,14404.85352585859,12821.392308729677,15912.701308340735
2011-11-28,16146.081746726319,14630.046371310526,17617.817721519707
2011-11-29,16514.33645989443,14975.543376022675,18155.66360138548
2011-11-30,16583.534617820165,15095.151807708273,18022.336378435957
2011-12-01,16721.764055196527,15186.889010487997,18300.885961633936
2011-12-02,16582.69052838052,15128.297409783578,18019.664247021316
2011-12-03,15512.230523619288,13965.799790475838,17009.318557790728
2011-12-04,15195.8634508378,13760.58075938654,16706.2237900505
2011-12-05,16914.532000972253,15386.388094497526,18370.232439480995
2011-12-06,17248.10518892197,15675.745127344959,18760.3728727907
2011-12-07,17270.902747021795,15719.879197609422,18681.646108299472
2011-12-08,17351.723140070702,15800.333580811313,18833.699163102847
2011-12-09,17145.23828776743,15592.598095648293,18689.303430655036
2011-12-10,15998.645904000561,14510.864218472305,17458.033423717505
2011-12-11,15598.95352216175,13937.80571924213,17102.875897312857
2011-12-12,17228.84365530577,15714.628737156443,18796.192281488424
2011-12-13,17470.095485754697,15895.495529685115,18977.54960415645
2011-12-14,17399.062800456148,15910.37871886064,18932.091081519866
2011-12-15,17386.65164552853,15810.14538967283,18804.371093131347
2011-12-16,17089.6621069518,15689.122893116226,18644.241090187323
2011-12-17,15857.386530554344,14404.447899651841,17300.832873488478
2011-12-18,15378.839698395865,13878.906295736448,16805.189203554033
2011-12-19,16938.571862454955,15421.890485471036,18396.616109018527
2011-12-20,17120.041446085354,15550.882883621596,18625.907556459537
2011-12-21,17001.04846971549,15519.726737630028,18501.266254882656
2011-12-22,16953.67340089937,15424.507758987671,18404.467868050113
2011-12-23,16635.586914363314,15214.213854798565,18149.35750303115
2011-12-24,15396.623775028836,13956.794819033494,16969.04696189363
2011-12-25,14925.997056448214,13378.49491435907,16439.966923530348
2011-12-26,16508.104066086948,14985.573474237664,18037.54909157299
2011-12-27,16725.901019722183,15104.342384938742,18250.691056822052
2011-12-28,16656.34750718555,15198.776192262061,18320.468935229925
2011-12-29,16670.365188693355,15211.64397467559,18275.192095498915
2011-12-30,16424.175706374586,14904.431954766696,17957.56480435777
2011-12-31,15265.910296014437,13699.275125506772,16797.072950982954
2012-01-01,14882.866375797348,13371.809356998987,16425.724150285474
2012-01-02,16557.361365908804,15082.66345428345,17997.440278904633
2012-01-03,16870.15951181974,15316.47482222934,18442.47850388207
2012-01-04,16895.971367336675,15391.36797963515,18373.271411013033
2012-01-05,17003.46891165848,15519.69689089669,18435.360072670137
2012-01-06,16846.679781735216,15280.37500973146,18364.99933790717
2012-01-07,15771.65160456052,14243.146071718651,17301.909593413966
2012-01-08,15463.760250424191,14015.938728458956,16919.87646442014
2012-01-09,17203.61088964808,15779.238921189153,18776.513950574717
2012-01-10,17570.5063769724,15927.736263029687,19024.617499143224
2012-01-11,17637.981527687894,16110.116387881366,19293.29685956682
2012-01-12,17773.84535469725,16363.618127670283,19328.078810512154
2012-01-13,17631.5940542993,16075.482631096575,19038.365178915505
2012-01-14,16557.085262262557,14992.581084816924,18066.63486933266
2012-01-15,16235.84718085351,14626.989118261163,17821.655145189754
2012-01-16,17948.971487268278,16483.805799104084,19372.5253751844
2012-01-17,18276.56482247948,16719.631612031444,19825.04249797645
2012-01-18,18293.25793776636,16820.260609118563,19797.534478957066
2012-01-19,18368.215304998597,16899.904326435313,19836.92780844258
2012-01-20,18156.508917396102,16605.833610514765,19795.53705409597
2012-01-21,17005.747916745462,15491.790045056843,18558.49589442683
2012-01-22,16603.338905678946,15020.1544651458,18106.709580410745
2012-01-23,18232.327221628704,16713.003921350155,19827.215217134006
2012-01-24,18474.795406533245,16983.664049269188,19948.223989195918
2012-01-25,18407.319414201334,16941.139644825686,19793.23251078557
2012-01-26,18400.926813359012,16894.67758402868,19988.237232846644
2012-01-27,18112.422112702792,16686.56637933889,19615.667676454326
2012-01-28,16890.972151647402,15393.931890761147,18443.36690569986
2012-01-29,16425.327595386443,14871.06032941109,17955.69182161935
2012-01-30,17999.6318303963,16470.052858983843,19560.11611555916
2012-01-31,18196.794326165105,16670.247368261647,19768.50640669618
2012-02-01,18093.92962620456,16617.88540457211,19588.14810200702
2012-02-02,18062.306621115258,16605.25367597782,19578.416223290435
2012-02-03,17758.67338843602,16258.50545504246,19280.75209499116
2012-02-04,16531.85046222956,14947.12041617771,18030.558931281706
2012-02-05,16069.968254870646,14497.495076063047,17581.702506177786
2012-02-06,17656.299386321727,16275.466744422307,19181.879417170454
2012-02-07,17872.66223798141,16304.429736066793,19412.893487941183
2012-02-08,17794.895960301175,16303.014079873177,19451.781962358302
2012-02-09,17792.85049599074,16193.921114817787,19336.10293905889
2012-02-10,17521.75568763479,16050.611239644491,18985.49284676494
2012-02-11,16328.861027508785,14725.319705692329,17948.04874347596
2012-02-12,15900.72041568132,14523.441321423546,17472.033332252424
2012-02-13,17519.071313277447,16017.181643258195,19051.22682835632
2012-02-14,17764.283266988536,16328.243326147183,19266.872829099193
2012-02-15,17710.874758721962,16152.488077836568,19301.43087353864
2012-02-16,17727.540768879746,16290.235624720814,19268.703594591498
2012-02-17,17468.55408370589,15855.868736644781,18740.100785968123
2012-02-18,16280.431030103693,14893.82423507596,17805.791585132964
2012-02-19,15849.235317587409,14395.596801905467,17419.56149065844
2012-02-20,17456.468894259157,15937.295541849488,18904.687067072613
2012-02-21,17682.524531654184,16216.829654152638,19144.511621520123
2012-02-22,17602.199055858375,16082.16567694561,19092.567226792537
2012-02-23,17584.709800883276,16177.484676668837,19091.515287684237
2012-02-24,17285.687645619753,15767.152847025693,18680.395521089067
2012-02-25,16051.988293464112,14559.503103698318,17564.962539428772
2012-02-26,15570.795530716547,13984.814573756837,17052.0095816501
2012-02-27,17124.867058012485,15611.61829685278,18623.637202956703
2012-02-28,17295.948324190947,15846.188176708934,18908.195864274458
2012-02-29,17160.244533832178,15687.340960096275,18599.148122220322
2012-03-01,17088.394647325895,15541.574635030607,18673.714234938194
2012-03-02,16736.81207687747,15286.737697834953,18258.788072068448
2012-03-03,15454.284626304889,13843.485355419962,16821.16046743247
2012-03-04,14929.209354253217,13199.37717248091,16466.11106694827
2012-03-05,16445.413343155582,14931.294796276854,17980.591097216307
2012-03-06,16585.537178398677,15095.488952102329,18097.14563830422
2012-03-07,16426.482096822085,14901.617522660554,17925.520629470368
2012-03-08,16339.365315041689,14853.490728945026,17830.201738426458
2012-03-09,15980.848743013226,14538.04337263874,17502.673288577367
2012-03-10,14699.733929894059,13283.050044556745,16176.227949972354
2012-03-11,14184.199010333108,12498.076032229936,15550.145069201506
2012-03-12,15717.628510394721,14179.544014712274,17217.264235036466
2012-03-13,15882.012487503842,14290.85203982037,17285.763229332195
2012-03-14,15753.415437999132,14326.532448103977,17282.801492367482
2012-03-15,15701.958778395332,14235.807787539403,17262.25131049427
2012-03-16,15383.181244763524,13861.588598670203,16910.223966986643
2012-03-17,14144.669066281735,12628.531653460414,15649.598784967358
2012-03-18,13673.330590540636,12097.33975924198,15273.98353965363
2012-03-19,15251.265062740866,13665.742718475345,16829.12948958493
2012-03-20,15459.200844890842,13979.322624089218,16915.453397956204
2012-03-21,15372.002324648283,13878.42072733615,16967.34113789679
2012-03-22,15358.688175913514,13795.403735657266,16832.180782069572
2012-03-23,15073.824245743419,13598.591907257221,16528.678331283852
2012-03-24,13864.181959582782,12482.850800966731,15341.73602482416
2012-03-25,13416.03609279725,11818.348041775287,15032.05265193258
2012-03-26,15011.050939642908,13478.123642157747,16471.10970501353
2012-03-27,15229.729673114301,13744.711085172126,16731.528262726904
2012-03-28,15146.92584470375,13685.602240476079,16665.928749985273
2012-03-29,15131.859586308377,13675.615455739184,16634.542082386815
2012-03-30,14839.501891448308,13401.541123456605,16360.446849734943
2012-03-31,13617.218169397223,12183.338207222872,15092.691398112693
2012-04-01,13152.045410513729,11709.874225662392,14653.877435414304
2012-04-02,14726.55265783854,13114.008384801264,16265.387598591773
2012-04-03,14922.260394817555,13354.291964197357,16408.89610517909
2012-04-04,14815.118742227638,13255.500905042229,16361.888366782012
2012-04-05,14775.488068881104,13333.580823651655,16386.690863967262
2012-04-06,14459.486502281427,13004.639969193306,16026.202098072152
2012-04-07,13215.596674390028,11862.780010154262,14802.036822967959
2012-04-08,12731.907180391758,11159.321261620724,14311.678490596609
2012-04-09,14291.939548311148,12806.232918526655,15946.385779429986
2012-04-10,14478.037362004197,12963.259497566745,16022.557537949766
2012-04-11,14366.818361861322,12816.858907664579,15750.97657351274
2012-04-12,14329.133929275267,12918.612478040443,15841.378898026373
2012-04-13,14021.401088789997,12473.581002289524,15615.732548929096
2012-04-14,12792.199837328895,11235.707735977869,14305.410583511937
2012-04-15,12329.51156494893,10738.372502399177,13814.98463809745
2012-04-16,13916.549455138364,12412.804430884293,15469.021590882183
2012-04-17,14135.157398434065,12676.68297132436,15669.619540623982
2012-04-18,14061.277939158732,12536.328613303283,15577.084035142128
2012-04-19,14064.933170461314,12599.613959183818,15605.359733101732
2012-04-20,13801.583049178764,12325.976252807406,15262.19093287685
2012-04-21,12618.753126017957,11007.008815941674,14053.80387998382
2012-04-22,12203.306514845815,10843.348316504795,13581.256266035422
2012-04-23,13837.309950208826,12217.108674438969,15332.68933138537
2012-04-24,14101.469361047675,12574.12339663512,15596.694653522502
2012-04-25,14070.63434148925,12659.014062427064,15591.220241723391
2012-04-26,14113.814296237644,12448.105943443537,15654.129905600548
2012-04-27,13885.569630328464,12442.771370820086,15557.173878732832
2012-04-28,12732.66894654035,11157.155747061044,14267.005119894915
2012-04-29,12341.386142962006,10913.512982583898,13832.721754892296
2012-04-30,13993.386458138533,12473.201537447327,15586.431858819029
2012-05-01,14269.176244205268,12725.593395641814,15843.63752925562
2012-05-02,14243.615375690955,12688.164677968078,15719.779912723568
2012-05-03,14285.934787477261,12788.137500340534,15761.857999374133
2012-05-04,14051.12242610902,12564.603996960099,15525.212400544604
2012-05-05,12886.568693944826,11381.240286743134,14432.607789269794
2012-05-06,12479.345593839082,10988.323160427008,14019.9450070687
2012-05-07,14112.069127322726,12490.41572424498,15652.40100708336
2012-05-08,14366.320408045654,12782.182043292067,15953.647977101396
2012-05-09,14318.125235735537,12768.63508256208,15772.530802791243
2012-05-10,14337.93559325904,12796.959107730208,15824.661654766864
2012-05-11,14081.977423323895,12540.128373930072,15624.018807723387
2012-05-12,12898.856908061582,11383.769248608205,14338.953481123668
2012-05-13,12476.800640541534,10935.064197031359,13939.814869299866
2012-05-14,14099.480424917452,12493.349194335633,15594.374886302881
2012-05-15,14349.399317844724,12704.017901989291,15794.579554922491
2012-05-16,14303.33973973787,12786.97951570647,15913.415425730074
2012-05-17,14332.318101890947,12772.160622582329,15846.97582890823
2012-05-18,14092.911159456868,12563.4703683396,15666.79255887189
2012-05-19,12933.847011201542,11488.894652991161,14537.519463231414
2012-05-20,12543.236655328437,11061.708409159473,14071.21540021962
2012-05-21,14204.397164608636,12700.86214251725,15705.040049783282
2012-05-22,14499.243215401917,12948.845867042826,16205.890993512692
2012-05-23,14503.747712097293,12976.926051929853,16012.66124847797
2012-05-24,14587.915657992298,12995.129736019117,16008.653494462178
2012-05-25,14407.135987549827,12894.065702428432,15870.240175406838
2012-05-26,13308.803599072055,11896.438069165753,14820.749556591296
2012-05-27,12979.58664747763,11510.629041753044,14460.05767732388
2012-05-28,14701.289167026303,13156.798327647677,16120.08690329142
2012-05-29,15054.284649735482,13457.714702450148,16561.501723773617
2012-05-30,15113.020128392029,13528.730094974024,16586.071470073184
2012-05-31,15246.033673181004,13707.02655991354,16832.987365062825
2012-06-01,15107.348761380268,13570.82665856766,16685.452506465852
2012-06-02,14043.136526487298,12525.125156346545,15659.135348672706
2012-06-03,13739.019772585232,12148.17469145966,15370.899037132043
2012-06-04,15475.967742851519,13980.51293176603,17038.970453965758
2012-06-05,15833.756311753285,14363.818839028841,17311.61172094461
2012-06-06,15886.49234634623,14299.807463555739,17368.15426368772
2012-06-07,16002.64451890059,14461.480960949088,17550.825786202608
2012-06-08,15836.443598801981,14294.124215759088,17393.485261886446
2012-06-09,14734.543007127315,13215.457057522455,16250.920441783663
2012-06-10,14383.313512382038,12782.639659957067,15917.443140237698
2012-06-11,16064.72126556092,14516.590914701117,17518.186453254744
2012-06-12,16359.764264697596,14856.454260894548,17843.17673731951
2012-06-13,16343.966614769337,14976.875389293884,17850.265666835283
2012-06-14,16387.373668452878,14789.63493606797,17905.404716265755
2012-06-15,16145.912039155995,14645.779791412338,17671.610009629778
2012-06-16,14968.006366411544,13439.281071327488,16466.09201652362
2012-06-17,14541.827911084543,13076.136998953169,16016.563254833552
2012-06-18,16151.125445728834,14568.311046837616,17680.636946641232
2012-06-19,16378.614829900773,14895.449193797758,17895.980619627884
2012-06-20,16301.427931435403,14704.877536463508,17750.43436870623
2012-06-21,16291.065233137962,14779.79335138639,17793.050465742996
2012-06-22,16004.717293388821,14421.34982241327,17456.440560814375
2012-06-23,14791.848007680142,13183.845653893046,16234.725671526267
2012-06-24,14341.41567502038,12881.310548206864,15897.196065817512
2012-06-25,15937.683094357362,14258.150432407423,17334.028466678967
2012-06-26,16163.59365262217,14700.445260774512,17688.772241362894
2012-06-27,16096.214433001162,14584.64171825964,17705.163585983944
2012-06-28,16106.69083622366,14601.574197864116,17671.244324313804
2012-06-29,15851.57781829097,14277.350706809557,17430.321025686
2012-06-30,14679.440410413936,13153.012522191735,16144.422851621577
2012-07-01,14278.099035880372,12669.642959126,15675.617364222871
2012-07-02,15930.470166276758,14384.377265539011,17376.87235860443
2012-07-03,16217.978422016156,14730.99235386456,17707.460889962116
2012-07-04,16216.040139850887,14657.89988326301,17731.042997611778
2012-07-05,16294.06177404191,14725.421259264767,17842.052567715593
2012-07-06,16106.81702016711,14537.325785052662,17602.45412043004
2012-07-07,15001.094059501233,13474.07270819551,16585.46726684408
2012-07-08,14662.987153269245,13108.557255512573,16056.809694838494
2012-07-09,16373.781862840351,14920.307776476839,17938.193107559655
2012-07-10,16713.408788910507,15252.714360209018,18176.704636787836
2012-07-11,16755.96472938652,15236.347140085289,18212.97851814334
2012-07-12,16869.743619455206,15311.955946441985,18452.03439907236
2012-07-13,16708.640287642098,15172.922310729302,18200.17118770171
2012-07-14,15618.817741687197,14140.775636007616,17137.351009078026
2012-07-15,15286.011719216502,13812.082047373171,16855.850425727884
2012-07-16,16991.42148721872,15427.515453626467,18449.308679403355
2012-07-17,17315.161701082023,15772.097968113016,18800.372685459286
2012-07-18,17331.77435082102,15744.851844059267,18669.177416862447
2012-07-19,17410.24349136134,15880.782060904277,18935.15330627096
2012-07-20,17205.37631842635,15618.161355711154,18716.883168745233
2012-07-21,16064.44200944799,14544.47736725307,17622.00112042371
2012-07-22,15674.442926429392,14122.807693183082,17175.406674369606
2012-07-23,17317.96851028084,15857.49665531378,18939.818322549745
2012-07-24,17576.606005985876,15988.616802677785,19039.008914765625
2012-07-25,17526.411738250594,16172.912458980492,19077.786242314676
2012-07-26,17537.883302111768,15978.107905165552,19062.715860724897
2012-07-27,17267.29919225765,15772.72496123089,18792.58452573501
2012-07-28,16063.3181006724,14583.26575443012,17658.404324769443
2012-07-29,15614.213575172671,14169.355614198708,17091.712515022347
2012-07-30,17203.695012497476,15724.68839941433,18812.020999764954
2012-07-31,17414.291760865548,15944.31487896518,18925.751606600938
2012-08-01,17322.801242369558,15769.031155703868,18772.17648716444
2012-08-02,17300.245539779546,15810.73162119268,18876.033729253966
2012-08-03,17003.20157307665,15517.463307287915,18572.83522614658
2012-08-04,15780.397621758117,14324.094743160087,17252.27258675332
2012-08-05,15319.951862845317,13722.003112433564,16816.992386017522
2012-08-06,16905.20368232891,15218.593048127024,18398.262522337027
2012-08-07,17118.11413404073,15558.76495781645,18675.450746732506
2012-08-08,17034.735884073172,15588.832671944958,18526.795538097438
2012-08-09,17025.196360385307,15577.372850387914,18568.780391871493
2012-08-10,16745.058378347283,15244.726554052855,18174.216952576662
2012-08-11,15541.950040499387,13922.212784896199,17020.770161178512
2012-08-12,15102.83854908576,13537.936531857424,16560.922968377585
2012-08-13,16709.897615325175,15116.220547511928,18214.13478205488
2012-08-14,16943.94375557761,15408.514627479506,18407.863879652567
2012-08-15,16879.940751024842,15329.09354712005,18347.502530488982
2012-08-16,16887.01498256473,15330.140928967927,18324.125422525467
2012-08-17,16619.84498694528,15173.544538118349,18065.430647524467
2012-08-18,15425.316217465657,13862.287043170109,16949.76764213685
2012-08-19,14989.814965971811,13486.316715089439,16662.224599061352
